leave_id,employee_id,leave_type,start_date,end_date,days_taken,status
LV01071,EMP01578,Earned Leave,2026-05-19,2026-05-29,10,Pending
LV01072,EMP01222,Paternity Leave,2026-05-10,2026-05-17,7,Rejected
LV01073,EMP00630,Casual Leave,2025-11-08,2025-11-15,7,Pending
LV01074,EMP01064,Casual Leave,2025-12-14,2025-12-24,10,Pending
LV01075,EMP01150,Casual Leave,2025-02-11,2025-02-16,5,Pending
LV01076,EMP00549,Unpaid Leave,2025-10-17,2025-10-26,9,Approved
LV01077,EMP01615,Paternity Leave,2026-01-25,2026-02-04,10,Approved
LV01078,EMP01602,Casual Leave,2025-04-11,2025-04-12,1,Approved
LV01079,EMP01073,Casual Leave,2025-08-16,2025-08-22,6,Rejected
LV01080,EMP01413,Earned Leave,2025-06-01,2025-06-08,7,Rejected
LV01081,EMP00157,Unpaid Leave,2025-05-12,2025-05-17,5,Pending
LV01082,EMP00666,Unpaid Leave,2025-02-19,2025-02-22,3,Rejected
LV01083,EMP00974,Casual Leave,2026-04-16,2026-04-21,5,Approved
LV01084,EMP00796,Sick Leave,2026-07-07,2026-07-10,3,Rejected
LV01085,EMP00124,Paternity Leave,2025-06-23,2025-07-01,8,Approved
LV01086,EMP00034,Earned Leave,2026-01-25,2026-02-04,10,Pending
LV01087,EMP01737,Paternity Leave,2025-12-02,2025-12-11,9,Pending
LV01088,EMP01735,Paternity Leave,2025-06-10,2025-06-15,5,Rejected
LV01089,EMP03164,Casual Leave,2025-07-16,2025-07-24,8,Approved
LV01090,EMP01482,Sick Leave,2025-08-29,2025-09-03,5,Approved
LV01091,EMP95085,Earned Leave,2026-02-17,2026-02-18,1,Pending
LV01092,EMP01846,Unpaid Leave,2025-10-16,2025-10-23,7,Approved
LV01093,EMP03142,Unpaid Leave,2026-06-10,2026-06-17,7,Pending
LV01094,EMP02882,Casual Leave,2025-04-27,2025-05-03,6,Approved
LV01095,EMP00188,Paternity Leave,2025-04-14,2025-04-19,5,Rejected
LV01096,EMP92352,Paternity Leave,2025-06-09,2025-06-16,7,Rejected
LV01097,EMP02909,Paternity Leave,2025-10-05,2025-10-07,2,Pending
LV01098,EMP01632,Earned Leave,2025-10-21,2025-10-26,5,Rejected
LV01099,EMP02993,Paternity Leave,2026-02-16,2026-02-18,2,Pending
LV01100,EMP03018,Casual Leave,2026-02-10,2026-02-18,8,Pending
LV01101,EMP02222,Earned Leave,2025-08-24,2025-08-27,3,Approved
LV01102,EMP00275,Paternity Leave,2025-01-24,2025-01-30,6,Rejected
LV01103,EMP02278,Earned Leave,2025-07-02,2025-07-11,9,Approved
LV01104,EMP02883,Casual Leave,2025-12-21,2025-12-22,1,Approved
LV01105,EMP01958,Unpaid Leave,2025-03-08,2025-03-11,3,Rejected
LV01106,EMP00959,Unpaid Leave,2025-10-10,2025-10-18,8,Approved
LV01107,EMP02252,Earned Leave,2025-12-24,2025-12-30,6,Rejected
LV01108,EMP00367,Maternity Leave,2025-02-03,2025-02-09,6,Rejected
LV01109,EMP02901,Maternity Leave,2025-03-25,2025-03-27,2,Approved
LV01110,EMP01364,Unpaid Leave,2026-05-18,2026-05-28,10,Pending
LV01111,EMP00926,Casual Leave,2025-09-27,2025-10-04,7,Pending
LV01112,EMP01618,Earned Leave,2026-07-05,2026-07-13,8,Rejected
LV01113,EMP02984,Unpaid Leave,2025-02-23,2025-03-04,9,Rejected
LV01114,EMP00685,Unpaid Leave,2025-11-11,2025-11-19,8,Rejected
LV01115,EMP00419,Maternity Leave,2025-12-05,2025-12-11,6,Pending
LV01116,EMP00864,Paternity Leave,2026-07-13,2026-07-15,2,Approved
LV01117,EMP01332,Paternity Leave,2025-05-23,2025-05-28,5,Pending
LV01118,EMP01273,Casual Leave,2026-03-26,2026-04-02,7,Approved
LV01119,EMP01504,Paternity Leave,2025-11-17,2025-11-19,2,Approved
LV01120,EMP01407,Casual Leave,2026-03-29,2026-04-05,7,Approved
LV01121,EMP02924,Maternity Leave,2026-05-26,2026-06-01,6,Pending
LV01122,EMP01006,Maternity Leave,2025-03-07,2025-03-17,10,Rejected
LV01123,EMP02507,Earned Leave,2025-10-10,2025-10-12,2,Approved
LV01124,EMP02542,Casual Leave,2025-05-28,2025-06-03,6,Pending
LV01125,EMP01231,Earned Leave,2025-12-26,2025-12-27,1,Approved
LV01126,EMP03017,Sick Leave,2026-05-20,2026-05-24,4,Rejected
LV01127,EMP02916,Casual Leave,2025-02-17,2025-02-18,1,Approved
LV01128,EMP02775,Paternity Leave,2025-04-23,2025-04-30,7,Rejected
LV01129,EMP01635,Sick Leave,2025-10-24,2025-11-03,10,Pending
LV01130,EMP02765,Casual Leave,2026-04-02,2026-04-03,1,Pending
LV01131,EMP00635,Casual Leave,2025-10-26,2025-11-04,9,Pending
LV01132,EMP01768,Paternity Leave,2025-04-24,2025-04-29,5,Rejected
LV01133,EMP01869,Maternity Leave,2025-09-02,2025-09-10,8,Approved
LV01134,EMP01227,Maternity Leave,2025-08-24,2025-08-31,7,Rejected
LV01135,EMP00305,Paternity Leave,2026-01-07,2026-01-16,9,Approved
LV01136,EMP00951,Sick Leave,2025-10-02,2025-10-03,1,Pending
LV01137,EMP00262,Paternity Leave,2025-03-01,2025-03-07,6,Pending
LV01138,EMP01246,Earned Leave,2025-12-21,2025-12-27,6,Pending
LV01139,EMP00426,Unpaid Leave,2026-02-22,2026-02-26,4,Approved
LV01140,EMP02544,Sick Leave,2025-02-11,2025-02-17,6,Approved
LV01141,EMP02185,Casual Leave,2025-12-12,2025-12-14,2,Rejected
LV01142,EMP02600,Earned Leave,2025-05-02,2025-05-07,5,Rejected
LV01143,EMP00370,Maternity Leave,2026-04-04,2026-04-08,4,Rejected
LV01144,EMP00007,Casual Leave,2025-09-12,2025-09-15,3,Approved
LV01145,EMP01318,Unpaid Leave,2025-06-02,2025-06-12,10,Approved
LV01146,EMP02945,Casual Leave,2025-01-28,2025-01-31,3,Approved
LV01147,EMP03173,Paternity Leave,2026-05-28,2026-06-03,6,Rejected
LV01148,EMP02801,Unpaid Leave,2025-12-07,2025-12-16,9,Rejected
LV01149,EMP94554,Unpaid Leave,2025-10-17,2025-10-20,3,Rejected
LV01150,EMP02454,Sick Leave,2025-12-13,2025-12-18,5,Rejected
LV01151,EMP00281,Casual Leave,2025-02-08,2025-02-16,8,Pending
LV01152,EMP03004,Earned Leave,2026-05-29,2026-05-31,2,Approved
LV01153,EMP02204,Sick Leave,2025-01-20,2025-01-29,9,Pending
LV01154,EMP00369,Unpaid Leave,2025-08-08,2025-08-13,5,Approved
LV01155,EMP01710,Unpaid Leave,2026-06-13,2026-06-20,7,Rejected
LV01156,EMP01180,Casual Leave,2025-01-21,2025-01-23,2,Pending
LV01157,EMP00759,Maternity Leave,2025-10-17,2025-10-27,10,Rejected
LV01158,EMP00697,Earned Leave,2026-05-08,2026-05-10,2,Approved
LV01159,EMP01585,Maternity Leave,2025-12-09,2025-12-10,1,Pending
LV01160,EMP01912,Unpaid Leave,2025-10-17,2025-10-18,1,Rejected
LV01161,EMP01532,Earned Leave,2025-02-12,2025-02-17,5,Rejected
LV01162,EMP00643,Sick Leave,2025-01-19,2025-01-21,2,Approved
LV01163,EMP00467,Unpaid Leave,2026-06-08,2026-06-10,2,Approved
LV01164,EMP01431,Unpaid Leave,2025-09-15,2025-09-19,4,Approved
LV01165,EMP00525,Maternity Leave,2026-06-27,2026-06-29,2,Pending
LV01166,EMP01002,Earned Leave,2025-06-24,2025-07-04,10,Rejected
LV01167,EMP02592,Maternity Leave,2026-01-12,2026-01-22,10,Approved
LV01168,EMP00048,Sick Leave,2025-10-28,2025-10-30,2,Pending
LV01169,EMP02892,Sick Leave,2026-04-23,2026-04-28,5,Approved
LV01170,EMP00522,Earned Leave,2025-07-29,2025-08-06,8,Approved
LV01171,EMP02973,Unpaid Leave,2025-01-19,2025-01-22,3,Rejected
LV01172,EMP01513,Sick Leave,2025-04-25,2025-04-29,4,Rejected
LV01173,EMP03034,Casual Leave,2026-05-06,2026-05-12,6,Approved
LV01174,EMP02812,Earned Leave,2025-02-03,2025-02-05,2,Approved
LV01175,EMP01077,Unpaid Leave,2025-04-28,2025-05-05,7,Approved
LV01176,EMP01482,Unpaid Leave,2026-04-18,2026-04-27,9,Approved
LV01177,EMP02882,Paternity Leave,2025-02-04,2025-02-05,1,Rejected
LV01178,EMP01745,Maternity Leave,2025-08-09,2025-08-13,4,Approved
LV01179,EMP01955,Earned Leave,2025-11-29,2025-12-05,6,Pending
LV01180,EMP00150,Maternity Leave,2025-08-25,2025-08-26,1,Approved
LV01181,EMP02204,Earned Leave,2026-04-06,2026-04-08,2,Pending
LV01182,EMP03086,Unpaid Leave,2025-05-24,2025-05-30,6,Approved
LV01183,EMP01466,Maternity Leave,2025-05-11,2025-05-20,9,Pending
LV01184,EMP00355,Unpaid Leave,2025-12-21,2025-12-30,9,Rejected
LV01185,EMP00024,Casual Leave,2025-06-23,2025-06-25,2,Pending
LV01186,EMP03153,Paternity Leave,2025-10-17,2025-10-19,2,Approved
LV01187,EMP02283,Sick Leave,2026-02-06,2026-02-15,9,Approved
LV01188,EMP01469,Sick Leave,2025-10-07,2025-10-10,3,Pending
LV01189,EMP00618,Casual Leave,2026-07-04,2026-07-11,7,Approved
LV01190,EMP01818,Earned Leave,2026-03-24,2026-03-29,5,Pending
LV01191,EMP00084,Earned Leave,2025-10-08,2025-10-15,7,Pending
LV01192,EMP02918,Casual Leave,2025-11-09,2025-11-12,3,Approved
LV01193,EMP02299,Paternity Leave,2025-12-24,2025-12-25,1,Approved
LV01194,EMP02533,Sick Leave,2025-02-01,2025-02-11,10,Pending
LV01195,EMP02514,Casual Leave,2025-06-20,2025-06-26,6,Rejected
LV01196,EMP03054,Maternity Leave,2025-06-16,2025-06-23,7,Rejected
LV01197,EMP01014,Casual Leave,2026-03-06,2026-03-09,3,Pending
LV01198,EMP01311,Unpaid Leave,2025-12-08,2025-12-17,9,Approved
LV01199,EMP02605,Casual Leave,2026-03-22,2026-03-31,9,Rejected
LV01200,EMP01701,Earned Leave,2025-01-22,2025-01-24,2,Approved
LV01201,EMP01346,Sick Leave,2025-09-27,2025-09-29,2,Pending
LV01202,EMP00264,Unpaid Leave,2025-09-30,2025-10-07,7,Approved
LV01203,EMP00658,Casual Leave,2025-04-23,2025-04-25,2,Rejected
LV01204,EMP02940,Paternity Leave,2026-05-19,2026-05-26,7,Approved
LV01205,EMP01123,Sick Leave,2026-03-25,2026-03-30,5,Pending
LV01206,EMP00209,Unpaid Leave,2025-08-09,2025-08-19,10,Rejected
LV01207,EMP02081,Maternity Leave,2025-01-29,2025-02-01,3,Rejected
LV01208,EMP03125,Casual Leave,2026-03-10,2026-03-11,1,Approved
LV01209,EMP00641,Paternity Leave,2026-04-15,2026-04-22,7,Approved
LV01210,EMP00498,Casual Leave,2025-05-06,2025-05-12,6,Approved
LV01211,EMP01405,Maternity Leave,2025-04-18,2025-04-19,1,Pending
LV01212,EMP02952,Maternity Leave,2025-05-26,2025-06-05,10,Rejected
LV01213,EMP03138,Unpaid Leave,2026-05-22,2026-05-24,2,Pending
LV01214,EMP03123,Unpaid Leave,2026-05-14,2026-05-22,8,Approved
LV01215,EMP00745,Earned Leave,2025-06-19,2025-06-21,2,Pending
LV01216,EMP00083,Casual Leave,2026-06-19,2026-06-26,7,Pending
LV01217,EMP02595,Maternity Leave,2025-08-01,2025-08-03,2,Pending
LV01218,EMP00549,Unpaid Leave,2025-08-27,2025-08-31,4,Pending
LV01219,EMP01632,Paternity Leave,2025-04-25,2025-05-04,9,Approved
LV01220,EMP02876,Maternity Leave,2025-05-14,2025-05-16,2,Pending
LV01221,EMP01047,Maternity Leave,2025-03-17,2025-03-22,5,Pending
LV01222,EMP00530,Sick Leave,2025-10-04,2025-10-14,10,Rejected
LV01223,EMP03107,Maternity Leave,2025-07-26,2025-07-29,3,Pending
LV01224,EMP00778,Sick Leave,2025-07-11,2025-07-17,6,Pending
LV01225,EMP01012,Sick Leave,2025-12-17,2025-12-25,8,Rejected
LV01226,EMP01373,Sick Leave,2025-10-16,2025-10-22,6,Approved
LV01227,EMP03032,Paternity Leave,2026-04-09,2026-04-16,7,Approved
LV01228,EMP01323,Earned Leave,2025-11-11,2025-11-20,9,Approved
LV01229,EMP00518,Paternity Leave,2026-05-31,2026-06-10,10,Pending
LV01230,EMP00819,Sick Leave,2025-11-25,2025-11-26,1,Rejected
LV01231,EMP02187,Maternity Leave,2025-02-26,2025-03-06,8,Approved
LV01232,EMP02890,Paternity Leave,2026-04-10,2026-04-12,2,Rejected
LV01233,EMP02117,Earned Leave,2025-03-31,2025-04-05,5,Rejected
LV01234,EMP01810,Sick Leave,2025-07-21,2025-07-24,3,Pending
LV01235,EMP00652,Sick Leave,2025-04-24,2025-05-02,8,Rejected
LV01236,EMP00551,Sick Leave,2025-01-26,2025-01-28,2,Rejected
LV01237,EMP00436,Casual Leave,2026-07-03,2026-07-07,4,Rejected
LV01238,EMP00702,Earned Leave,2026-04-15,2026-04-17,2,Approved
LV01239,EMP02819,Maternity Leave,2025-05-21,2025-05-25,4,Pending
LV01240,EMP00116,Paternity Leave,2025-10-29,2025-11-02,4,Approved
LV01241,EMP01079,Paternity Leave,2026-01-26,2026-02-05,10,Pending
LV01242,EMP02644,Unpaid Leave,2025-05-23,2025-05-25,2,Approved
LV01243,EMP00012,Casual Leave,2025-09-26,2025-10-06,10,Pending
LV01244,EMP02429,Unpaid Leave,2026-05-11,2026-05-14,3,Pending
LV01245,EMP02552,Unpaid Leave,2025-05-15,2025-05-17,2,Rejected
LV01246,EMP01796,Unpaid Leave,2026-05-26,2026-06-02,7,Pending
LV01247,EMP00055,Paternity Leave,2025-06-28,2025-07-04,6,Pending
LV01248,EMP03149,Maternity Leave,2026-03-11,2026-03-15,4,Pending
LV01249,EMP02937,Paternity Leave,2025-09-25,2025-10-01,6,Pending
LV01250,EMP03188,Earned Leave,2026-03-17,2026-03-24,7,Pending
LV01251,EMP00770,Paternity Leave,2025-03-06,2025-03-09,3,Pending
LV01252,EMP01931,Unpaid Leave,2025-11-11,2025-11-15,4,Rejected
LV01253,EMP01520,Casual Leave,2025-01-17,2025-01-26,9,Approved
LV01254,EMP01944,Sick Leave,2025-03-27,2025-03-28,1,Approved
LV01255,EMP96976,Maternity Leave,2025-08-28,2025-09-02,5,Pending
LV01256,EMP03087,Maternity Leave,2026-03-20,2026-03-22,2,Approved
LV01257,EMP00115,Paternity Leave,2025-01-11,2025-01-18,7,Rejected
LV01258,EMP01841,Casual Leave,2025-07-22,2025-07-27,5,Approved
LV01259,EMP01385,Paternity Leave,2025-08-09,2025-08-11,2,Pending
LV01260,EMP00885,Casual Leave,2026-01-30,2026-01-31,1,Rejected
LV01261,EMP01986,Paternity Leave,2025-12-12,2025-12-13,1,Rejected
LV01262,EMP02465,Earned Leave,2025-01-31,2025-02-02,2,Approved
LV01263,EMP02462,Unpaid Leave,2025-12-22,2025-12-24,2,Approved
LV01264,EMP02446,Unpaid Leave,2026-04-26,2026-04-30,4,Pending
LV01265,EMP00906,Earned Leave,2026-03-25,2026-04-04,10,Rejected
LV01266,EMP02414,Paternity Leave,2025-11-08,2025-11-15,7,Rejected
LV01267,EMP02598,Casual Leave,2025-03-29,2025-04-05,7,Rejected
LV01268,EMP01210,Casual Leave,2026-06-12,2026-06-18,6,Approved
LV01269,EMP00390,Maternity Leave,2025-01-14,2025-01-24,10,Pending
LV01270,EMP02251,Unpaid Leave,2025-01-29,2025-02-05,7,Approved
LV01271,EMP02663,Maternity Leave,2026-01-12,2026-01-15,3,Pending
LV01272,EMP03059,Earned Leave,2025-07-18,2025-07-24,6,Approved
LV01273,EMP02229,Maternity Leave,2026-05-05,2026-05-06,1,Pending
LV01274,EMP02727,Sick Leave,2025-04-16,2025-04-22,6,Approved
LV01275,EMP00178,Earned Leave,2025-12-27,2025-12-30,3,Pending
LV01276,EMP02379,Earned Leave,2026-03-21,2026-03-25,4,Approved
LV01277,EMP01454,Earned Leave,2026-03-31,2026-04-05,5,Pending
LV01278,EMP02493,Unpaid Leave,2025-04-05,2025-04-09,4,Pending
LV01279,EMP02963,Casual Leave,2025-09-16,2025-09-18,2,Approved
LV01280,EMP02313,Maternity Leave,2025-10-03,2025-10-04,1,Approved
LV01281,EMP91150,Earned Leave,2025-04-26,2025-04-28,2,Pending
LV01282,EMP02995,Paternity Leave,2025-08-03,2025-08-12,9,Rejected
LV01283,EMP01170,Sick Leave,2025-12-22,2025-12-25,3,Pending
LV01284,EMP02495,Earned Leave,2026-02-25,2026-03-03,6,Approved
LV01285,EMP00062,Casual Leave,2025-12-26,2026-01-04,9,Approved
LV01286,EMP02927,Unpaid Leave,2025-03-20,2025-03-29,9,Pending
LV01287,EMP00489,Maternity Leave,2026-05-16,2026-05-19,3,Rejected
LV01288,EMP00501,Sick Leave,2026-05-03,2026-05-10,7,Approved
LV01289,EMP00445,Sick Leave,2026-01-17,2026-01-19,2,Approved
LV01290,EMP91420,Unpaid Leave,2025-05-06,2025-05-07,1,Pending
LV01291,EMP00733,Maternity Leave,2025-10-16,2025-10-18,2,Rejected
LV01292,EMP00910,Paternity Leave,2026-01-30,2026-02-01,2,Pending
LV01293,EMP02753,Casual Leave,2025-05-19,2025-05-26,7,Pending
LV01294,EMP00915,Unpaid Leave,2025-09-30,2025-10-08,8,Rejected
LV01295,EMP01008,Earned Leave,2026-03-23,2026-04-02,10,Rejected
LV01296,EMP00890,Unpaid Leave,2025-01-14,2025-01-18,4,Approved
LV01297,EMP01061,Unpaid Leave,2025-03-30,2025-04-01,2,Approved
LV01298,EMP00530,Earned Leave,2025-12-14,2025-12-15,1,Pending
LV01299,EMP02970,Earned Leave,2025-01-25,2025-02-01,7,Pending
LV01300,EMP00980,Maternity Leave,2025-09-30,2025-10-03,3,Approved
LV01301,EMP02740,Earned Leave,2026-01-12,2026-01-16,4,Rejected
LV01302,EMP01564,Paternity Leave,2025-03-18,2025-03-26,8,Approved
LV01303,EMP01576,Unpaid Leave,2025-08-26,2025-08-28,2,Pending
LV01304,EMP01176,Casual Leave,2025-09-28,2025-09-29,1,Rejected
LV01305,EMP00622,Casual Leave,2025-06-16,2025-06-25,9,Pending
LV01306,EMP00871,Unpaid Leave,2025-07-04,2025-07-11,7,Rejected
LV01307,EMP01977,Earned Leave,2026-01-29,2026-01-30,1,Approved
LV01308,EMP01338,Sick Leave,2025-12-01,2025-12-03,2,Pending
LV01309,EMP00741,Sick Leave,2026-06-12,2026-06-20,8,Pending
LV01310,EMP01007,Sick Leave,2025-05-25,2025-05-28,3,Rejected
LV01311,EMP00814,Earned Leave,2025-05-30,2025-06-06,7,Approved
LV01312,EMP02565,Unpaid Leave,2026-03-15,2026-03-18,3,Rejected
LV01313,EMP02164,Paternity Leave,2025-08-20,2025-08-29,9,Rejected
LV01314,EMP00647,Earned Leave,2026-02-23,2026-02-28,5,Approved
LV01315,EMP03001,Sick Leave,2025-12-26,2025-12-31,5,Approved
LV01316,EMP02848,Unpaid Leave,2026-03-23,2026-03-29,6,Rejected
LV01317,EMP01830,Sick Leave,2026-02-11,2026-02-17,6,Approved
LV01318,EMP03023,Unpaid Leave,2025-06-14,2025-06-15,1,Approved
LV01319,EMP01113,Sick Leave,2026-07-02,2026-07-07,5,Pending
LV01320,EMP02863,Unpaid Leave,2026-07-14,2026-07-24,10,Approved
LV01321,EMP00775,Paternity Leave,2026-05-01,2026-05-07,6,Pending
LV01322,EMP00082,Sick Leave,2025-01-19,2025-01-25,6,Pending
LV01323,EMP01510,Unpaid Leave,2026-02-26,2026-03-06,8,Rejected
LV01324,EMP03012,Casual Leave,2026-03-17,2026-03-24,7,Pending
LV01325,EMP01298,Maternity Leave,2026-04-06,2026-04-11,5,Rejected
LV01326,EMP01277,Sick Leave,2025-05-25,2025-05-31,6,Rejected
LV01327,EMP02149,Sick Leave,2025-03-23,2025-03-24,1,Pending
LV01328,EMP02093,Earned Leave,2025-04-23,2025-04-29,6,Pending
LV01329,EMP01472,Sick Leave,2026-02-17,2026-02-20,3,Rejected
LV01330,EMP01676,Maternity Leave,2025-10-30,2025-11-07,8,Pending
LV01331,EMP01202,Sick Leave,2026-01-22,2026-01-23,1,Approved
LV01332,EMP00753,Paternity Leave,2026-02-20,2026-02-21,1,Pending
LV01333,EMP00612,Casual Leave,2025-11-21,2025-11-28,7,Pending
LV01334,EMP02789,Paternity Leave,2025-10-24,2025-11-03,10,Rejected
LV01335,EMP02250,Casual Leave,2025-03-02,2025-03-04,2,Rejected
LV01336,EMP02585,Maternity Leave,2025-06-20,2025-06-22,2,Pending
LV01337,EMP00703,Casual Leave,2025-02-04,2025-02-12,8,Approved
LV01338,EMP02118,Sick Leave,2026-06-21,2026-06-24,3,Rejected
LV01339,EMP02320,Unpaid Leave,2026-01-29,2026-02-06,8,Pending
LV01340,EMP03031,Earned Leave,2026-02-14,2026-02-21,7,Pending
LV01341,EMP02988,Earned Leave,2026-01-19,2026-01-29,10,Approved
LV01342,EMP00771,Paternity Leave,2025-10-27,2025-10-30,3,Approved
LV01343,EMP02357,Paternity Leave,2026-05-31,2026-06-03,3,Pending
LV01344,EMP03102,Earned Leave,2026-01-17,2026-01-26,9,Pending
LV01345,EMP02791,Sick Leave,2025-10-22,2025-10-23,1,Rejected
LV01346,EMP01985,Sick Leave,2025-08-30,2025-09-02,3,Rejected
LV01347,EMP02730,Unpaid Leave,2026-03-09,2026-03-15,6,Pending
LV01348,EMP00404,Unpaid Leave,2025-10-04,2025-10-07,3,Rejected
LV01349,EMP00361,Sick Leave,2026-01-14,2026-01-23,9,Approved
LV01350,EMP00665,Unpaid Leave,2025-11-29,2025-12-06,7,Rejected
LV01351,EMP00302,Sick Leave,2026-07-07,2026-07-10,3,Pending
LV01352,EMP93437,Maternity Leave,2025-06-30,2025-07-06,6,Pending
LV01353,EMP02760,Paternity Leave,2025-07-14,2025-07-22,8,Rejected
LV01354,EMP01174,Casual Leave,2026-02-17,2026-02-25,8,Rejected
LV01355,EMP00647,Earned Leave,2025-11-22,2025-11-29,7,Rejected
LV01356,EMP02830,Casual Leave,2025-08-25,2025-08-27,2,Approved
LV01357,EMP00140,Maternity Leave,2026-01-19,2026-01-20,1,Rejected
LV01358,EMP00025,Maternity Leave,2025-11-09,2025-11-12,3,Approved
LV01359,EMP02929,Paternity Leave,2025-06-03,2025-06-08,5,Pending
LV01360,EMP03034,Maternity Leave,2026-07-14,2026-07-20,6,Approved
LV01361,EMP00628,Maternity Leave,2026-06-28,2026-07-04,6,Pending
LV01362,EMP02108,Sick Leave,2026-03-31,2026-04-01,1,Pending
LV01363,EMP03002,Maternity Leave,2025-06-19,2025-06-29,10,Pending
LV01364,EMP00731,Casual Leave,2025-01-02,2025-01-08,6,Rejected
LV01365,EMP01651,Maternity Leave,2025-03-01,2025-03-09,8,Rejected
LV01366,EMP00385,Unpaid Leave,2026-05-05,2026-05-08,3,Rejected
LV01367,EMP02890,Earned Leave,2026-01-16,2026-01-20,4,Approved
LV01368,EMP02720,Paternity Leave,2025-01-04,2025-01-12,8,Pending
LV01369,EMP00366,Casual Leave,2026-05-07,2026-05-11,4,Approved
LV01370,EMP01791,Sick Leave,2026-01-24,2026-01-28,4,Approved
LV01371,EMP00550,Earned Leave,2025-12-29,2026-01-01,3,Approved
LV01372,EMP00537,Casual Leave,2025-05-13,2025-05-17,4,Pending
LV01373,EMP01778,Paternity Leave,2025-01-23,2025-02-02,10,Pending
LV01374,EMP00532,Earned Leave,2025-01-26,2025-01-27,1,Approved
LV01375,EMP03183,Sick Leave,2025-11-04,2025-11-13,9,Approved
LV01376,EMP00228,Unpaid Leave,2026-03-20,2026-03-21,1,Rejected
LV01377,EMP03119,Casual Leave,2025-07-17,2025-07-21,4,Pending
LV01378,EMP02314,Casual Leave,2026-05-03,2026-05-09,6,Pending
LV01379,EMP01082,Sick Leave,2025-07-29,2025-08-05,7,Approved
LV01380,EMP02504,Casual Leave,2025-08-10,2025-08-19,9,Approved
LV01381,EMP00930,Sick Leave,2025-05-25,2025-05-30,5,Rejected
LV01382,EMP00837,Paternity Leave,2025-01-07,2025-01-17,10,Pending
LV01383,EMP00833,Casual Leave,2025-08-02,2025-08-04,2,Approved
LV01384,EMP00550,Casual Leave,2025-11-04,2025-11-14,10,Rejected
LV01385,EMP02536,Earned Leave,2025-02-05,2025-02-07,2,Rejected
LV01386,EMP00058,Maternity Leave,2026-01-16,2026-01-19,3,Approved
LV01387,EMP02922,Maternity Leave,2025-08-27,2025-09-05,9,Approved
LV01388,EMP01044,Earned Leave,2025-12-09,2025-12-16,7,Approved
LV01389,EMP02808,Paternity Leave,2025-11-13,2025-11-18,5,Rejected
LV01390,EMP01851,Unpaid Leave,2025-08-09,2025-08-12,3,Pending
LV01391,EMP01285,Casual Leave,2026-04-06,2026-04-08,2,Rejected
LV01392,EMP02547,Casual Leave,2025-07-28,2025-07-31,3,Pending
LV01393,EMP01520,Casual Leave,2026-02-03,2026-02-09,6,Rejected
LV01394,EMP00639,Sick Leave,2025-08-16,2025-08-21,5,Pending
LV01395,EMP02781,Paternity Leave,2025-04-26,2025-05-02,6,Rejected
LV01396,EMP00337,Maternity Leave,2025-07-18,2025-07-24,6,Pending
LV01397,EMP00855,Paternity Leave,2025-01-31,2025-02-04,4,Rejected
LV01398,EMP03117,Casual Leave,2026-05-23,2026-05-31,8,Rejected
LV01399,EMP01634,Paternity Leave,2025-04-29,2025-05-05,6,Pending
LV01400,EMP02304,Sick Leave,2026-01-13,2026-01-20,7,Rejected
LV01401,EMP00327,Unpaid Leave,2025-02-02,2025-02-11,9,Rejected
LV01402,EMP01162,Paternity Leave,2025-01-18,2025-01-20,2,Rejected
LV01403,EMP02784,Paternity Leave,2025-01-16,2025-01-26,10,Approved
LV01404,EMP00586,Maternity Leave,2026-02-28,2026-03-09,9,Rejected
LV01405,EMP02365,Unpaid Leave,2026-06-05,2026-06-13,8,Rejected
LV01406,EMP03053,Casual Leave,2026-06-04,2026-06-09,5,Rejected
LV01407,EMP00488,Casual Leave,2026-07-01,2026-07-11,10,Pending
LV01408,EMP01364,Unpaid Leave,2025-09-26,2025-09-27,1,Rejected
LV01409,EMP01474,Casual Leave,2026-04-08,2026-04-17,9,Pending
LV01410,EMP01064,Paternity Leave,2025-02-02,2025-02-04,2,Approved
LV01411,EMP01766,Earned Leave,2025-02-02,2025-02-06,4,Rejected
LV01412,EMP01801,Casual Leave,2025-05-28,2025-06-05,8,Rejected
