review_id,employee_id,review_period,performance_rating,productivity_score,promotion_recommended,manager_comments_flag
PRF01872,EMP01161,2025-H1,3,65.7,No,No
PRF01873,EMP91815,2024-H2,4,78.3,No,No
PRF01874,EMP02350,2025-H1,5,73.4,No,Yes
PRF01875,EMP00442,2025-H1,3,78.0,No,Yes
PRF01876,EMP00083,2026-H1,3,77.4,No,No
PRF01877,EMP02271,2024-H2,3,41.2,Yes,Yes
PRF01878,EMP00450,2024-H1,3,66.0,No,No
PRF01879,EMP00860,2026-H1,4,87.8,No,No
PRF01880,EMP01033,2025-H1,3,73.5,Yes,No
PRF01881,EMP01067,2025-H1,4,59.6,No,No
PRF01882,EMP00739,2024-H2,4,88.1,Yes,Yes
PRF01883,EMP01716,2025-H1,3,57.8,No,Yes
PRF01884,EMP01369,2025-H1,4,42.4,No,Yes
PRF01885,EMP02880,2025-H1,4,82.6,No,Yes
PRF01886,EMP02763,2025-H1,3,85.7,Yes,Yes
PRF01887,EMP00302,2024-H2,3,55.2,No,No
PRF01888,EMP02874,2024-H2,2,66.4,Yes,Yes
PRF01889,EMP00925,2025-H2,3,58.3,No,Yes
PRF01890,EMP00246,2026-H1,4,2.1,No,Yes
PRF01891,EMP01249,2024-H1,5,76.0,Yes,Yes
PRF01892,EMP01344,2026-H1,3,67.7,No,Yes
PRF01893,EMP02512,2026-H1,2,72.7,No,No
PRF01894,EMP03168,2024-H2,2,93.6,No,No
PRF01895,EMP02680,2024-H1,3,49.3,No,Yes
PRF01896,EMP01487,2025-H2,4,92.3,Yes,No
PRF01897,EMP02647,2024-H1,3,55.4,No,Yes
PRF01898,EMP02311,2024-H1,4,80.7,No,Yes
PRF01899,EMP01784,2025-H1,3,46.0,No,Yes
PRF01900,EMP00958,2025-H2,3,44.7,No,No
PRF01901,EMP01089,2024-H2,4,95.0,Yes,No
PRF01902,EMP00913,2026-H1,4,50.8,Yes,Yes
PRF01903,EMP00075,2025-H1,3,89.0,No,Yes
PRF01904,EMP01732,2024-H2,5,57.8,No,Yes
PRF01905,EMP01540,2024-H1,3,92.0,No,No
PRF01906,EMP02547,2024-H1,5,62.4,No,Yes
PRF01907,EMP00699,2024-H2,3,51.8,No,Yes
PRF01908,EMP01205,2026-H1,3,48.7,No,No
PRF01909,EMP02716,2024-H1,1,65.2,Yes,Yes
PRF01910,EMP03134,2025-H1,5,85.5,No,Yes
PRF01911,EMP02744,2024-H1,5,87.1,Yes,No
PRF01912,EMP01645,2024-H1,3,73.5,No,No
PRF01913,EMP03103,2025-H1,3,69.9,No,Yes
PRF01914,EMP00098,2026-H1,5,73.8,No,No
PRF01915,EMP01928,2026-H1,4,82.1,No,No
PRF01916,EMP00069,2025-H2,3,89.0,No,Yes
PRF01917,EMP03182,2024-H1,2,67.7,Yes,No
PRF01918,EMP01705,2026-H1,4,79.2,No,Yes
PRF01919,EMP00903,2024-H1,4,99.1,Yes,No
PRF01920,EMP00295,2024-H2,5,74.7,No,Yes
PRF01921,EMP01236,2025-H2,3,77.6,No,Yes
PRF01922,EMP01510,2026-H1,2,95.0,No,No
PRF01923,EMP00366,2025-H1,4,65.1,No,No
PRF01924,EMP02483,2025-H2,3,42.6,No,No
PRF01925,EMP02515,2026-H1,4,69.8,No,No
PRF01926,EMP00084,2025-H2,5,81.1,No,Yes
PRF01927,EMP02982,2024-H1,3,55.6,No,Yes
PRF01928,EMP02096,2025-H2,5,46.7,No,Yes
PRF01929,EMP02625,2024-H2,4,62.0,Yes,No
PRF01930,EMP00096,2024-H1,5,42.4,No,Yes
PRF01931,EMP02327,2026-H1,3,78.9,No,Yes
PRF01932,EMP02531,2026-H1,2,48.8,Yes,Yes
PRF01933,EMP00846,2025-H2,3,87.5,No,No
PRF01934,EMP02143,2026-H1,,73.8,No,No
PRF01935,EMP00157,2025-H1,4,98.1,No,No
PRF01936,EMP01207,2026-H1,3,89.7,No,No
PRF01937,EMP00454,2024-H2,3,77.7,No,No
PRF01938,EMP02695,2025-H1,3,45.7,No,Yes
PRF01939,EMP00825,2024-H1,1,94.2,No,No
PRF01940,EMP02259,2024-H2,3,82.0,No,Yes
PRF01941,EMP00970,2024-H2,5,57.4,Yes,Yes
PRF01942,EMP00109,2024-H1,,79.6,No,Yes
PRF01943,EMP01291,2024-H1,4,57.1,No,Yes
PRF01944,EMP00700,2025-H1,1,97.9,No,Yes
PRF01945,EMP00235,2025-H1,4,95.8,No,No
PRF01946,EMP02304,2024-H1,3,92.2,No,No
PRF01947,EMP02820,2026-H1,3,71.0,Yes,No
PRF01948,EMP02723,2024-H1,4,85.7,No,No
PRF01949,EMP00491,2024-H1,3,69.0,No,Yes
PRF01950,EMP00139,2026-H1,3,74.6,Yes,No
PRF01951,EMP02282,2024-H1,4,74.4,Yes,Yes
PRF01952,EMP01850,2025-H1,5,96.1,No,No
PRF01953,EMP01201,2025-H2,3,88.2,No,Yes
PRF01954,EMP00647,2025-H1,3,73.2,No,No
PRF01955,EMP01962,2024-H2,3,85.4,Yes,No
PRF01956,EMP02035,2024-H1,,89.3,No,No
PRF01957,EMP00692,2024-H2,2,63.1,No,No
PRF01958,EMP02793,2025-H1,4,82.5,No,Yes
PRF01959,EMP01030,2024-H1,4,87.5,No,No
PRF01960,EMP02850,2025-H1,3,75.0,No,Yes
PRF01961,EMP02485,2024-H2,2,71.9,No,Yes
PRF01962,EMP01864,2024-H2,4,55.4,No,Yes
PRF01963,EMP01077,2026-H1,3,57.4,No,No
PRF01964,EMP02910,2024-H1,3,67.8,No,Yes
PRF01965,EMP02731,2025-H1,3,70.5,No,No
PRF01966,EMP01114,2026-H1,5,83.9,No,Yes
PRF01967,EMP01761,2025-H2,3,96.6,No,No
PRF01968,EMP01702,2025-H1,5,94.5,No,Yes
PRF01969,EMP02116,2026-H1,3,52.0,No,No
PRF01970,EMP00083,2024-H1,5,79.8,No,Yes
PRF01971,EMP00659,2025-H2,4,87.4,No,No
PRF01972,EMP02701,2026-H1,4,43.6,Yes,No
PRF01973,EMP01034,2025-H1,4,44.9,No,Yes
PRF01974,EMP01546,2025-H1,4,81.5,No,Yes
PRF01975,EMP03150,2026-H1,5,97.8,No,No
PRF01976,EMP02937,2024-H1,3,75.2,No,Yes
PRF01977,EMP00753,2024-H1,5,50.1,No,No
PRF01978,EMP01748,2024-H2,3,80.9,No,No
PRF01979,EMP02915,2026-H1,3,51.1,No,Yes
PRF01980,EMP01624,2025-H2,4,91.9,No,Yes
PRF01981,EMP00348,2026-H1,3,78.8,No,Yes
PRF01982,EMP02177,2025-H2,4,42.3,No,No
PRF01983,EMP02511,2025-H2,5,89.4,No,No
PRF01984,EMP00296,2025-H2,3,87.7,No,No
PRF01985,EMP01119,2026-H1,3,93.5,No,No
PRF01986,EMP03042,2025-H2,4,97.3,Yes,No
PRF01987,EMP01653,2025-H1,3,42.0,No,Yes
PRF01988,EMP01153,2025-H2,3,47.2,Yes,No
PRF01989,EMP00030,2025-H2,3,63.7,Yes,No
PRF01990,EMP02056,2025-H1,4,66.8,Yes,No
PRF01991,EMP00471,2025-H1,3,79.3,No,Yes
PRF01992,EMP02207,2024-H2,5,75.7,No,No
PRF01993,EMP01958,2024-H2,3,99.5,Yes,Yes
PRF01994,EMP00291,2026-H1,4,59.2,No,No
PRF01995,EMP02546,2026-H1,4,72.6,No,No
PRF01996,EMP02296,2026-H1,3,89.2,No,Yes
PRF01997,EMP00922,2024-H1,5,75.9,No,Yes
PRF01998,EMP00453,2025-H2,5,91.8,No,Yes
PRF01999,EMP01902,2025-H1,1,53.9,No,Yes
PRF02000,EMP02684,2026-H1,3,76.8,Yes,Yes
PRF02001,EMP00009,2024-H2,3,76.8,No,Yes
PRF02002,EMP01045,2025-H2,4,43.9,Yes,No
PRF02003,EMP00150,2025-H1,4,44.2,No,Yes
PRF02004,EMP00117,2025-H2,3,46.5,No,No
PRF02005,EMP02206,2026-H1,4,85.2,No,Yes
PRF02006,EMP00942,2024-H1,1,70.9,No,Yes
PRF02007,EMP01535,2025-H1,4,60.2,Yes,Yes
PRF02008,EMP03140,2025-H1,4,69.7,Yes,No
PRF02009,EMP02527,2024-H2,4,78.8,Yes,No
PRF02010,EMP02244,2026-H1,4,95.8,No,Yes
PRF02011,EMP01847,2024-H2,4,64.1,Yes,Yes
PRF02012,EMP02320,2024-H1,5,46.3,No,No
PRF02013,EMP00765,2026-H1,4,71.3,No,No
PRF02014,EMP01558,2025-H1,3,89.8,No,No
PRF02015,EMP00670,2025-H1,3,89.7,Yes,No
PRF02016,EMP01720,2025-H1,3,95.5,No,No
PRF02017,EMP02388,2026-H1,4,89.2,No,No
PRF02018,EMP00440,2024-H2,3,90.5,No,Yes
PRF02019,EMP03036,2024-H1,4,62.5,No,Yes
PRF02020,EMP00302,2025-H2,4,56.7,No,No
PRF02021,EMP00558,2024-H2,3,59.1,No,Yes
PRF02022,EMP00779,2025-H1,3,96.1,No,No
PRF02023,EMP02628,2026-H1,1,91.8,No,No
PRF02024,EMP02107,2025-H2,4,57.3,No,No
PRF02025,EMP00496,2024-H1,3,82.1,No,Yes
PRF02026,EMP00094,2024-H2,3,82.7,No,Yes
PRF02027,EMP00733,2024-H1,3,60.3,No,Yes
PRF02028,EMP00160,2025-H1,4,47.6,Yes,No
PRF02029,EMP02635,2024-H2,2,79.4,Yes,No
PRF02030,EMP00764,2026-H1,3,57.0,No,No
PRF02031,EMP00683,2026-H1,3,99.6,Yes,No
PRF02032,EMP02112,2024-H1,1,62.1,No,Yes
PRF02033,EMP02040,2025-H2,4,89.9,No,Yes
PRF02034,EMP01589,2024-H2,4,42.4,Yes,Yes
PRF02035,EMP02404,2025-H1,3,56.2,No,No
PRF02036,EMP01172,2025-H1,2,50.8,No,No
PRF02037,EMP02547,2024-H2,3,76.6,No,No
PRF02038,EMP02721,2024-H1,3,48.5,Yes,No
PRF02039,EMP02773,2026-H1,4,41.0,Yes,Yes
PRF02040,EMP99062,2024-H2,3,53.1,No,Yes
PRF02041,EMP02453,2026-H1,4,78.1,Yes,Yes
PRF02042,EMP00371,2025-H2,3,69.8,Yes,Yes
PRF02043,EMP01859,2024-H2,4,92.4,No,No
PRF02044,EMP02982,2024-H1,5,71.0,No,No
PRF02045,EMP00976,2024-H2,5,59.8,No,Yes
PRF02046,EMP02627,2025-H2,3,97.9,Yes,No
PRF02047,EMP01013,2025-H1,3,67.1,No,No
PRF02048,EMP02686,2024-H1,3,77.2,No,Yes
PRF02049,EMP02926,2026-H1,3,48.4,No,No
PRF02050,EMP02539,2025-H1,2,71.7,No,No
PRF02051,EMP00152,2025-H1,4,91.6,No,No
PRF02052,EMP02965,2025-H1,4,60.2,No,Yes
PRF02053,EMP00084,2025-H1,2,52.8,No,Yes
PRF02054,EMP02534,2025-H2,2,60.8,No,Yes
PRF02055,EMP02590,2025-H1,3,80.9,No,Yes
PRF02056,EMP01855,2025-H1,5,47.8,No,Yes
PRF02057,EMP01150,2025-H2,4,51.0,No,Yes
PRF02058,EMP00133,2024-H1,3,54.0,No,No
PRF02059,EMP01284,2025-H1,5,81.5,Yes,Yes
PRF02060,EMP00766,2025-H2,3,86.0,No,No
PRF02061,EMP00947,2026-H1,3,80.2,No,Yes
PRF02062,EMP02682,2025-H2,3,84.2,No,No
PRF02063,EMP00766,2025-H1,4,82.4,No,Yes
PRF02064,EMP00185,2024-H1,3,97.4,No,Yes
PRF02065,EMP02943,2024-H2,4,79.0,No,Yes
PRF02066,EMP94818,2025-H2,3,58.6,Yes,No
PRF02067,EMP02049,2025-H2,3,70.8,No,Yes
PRF02068,EMP01498,2024-H1,3,90.0,No,No
PRF02069,EMP03153,2024-H2,3,49.6,Yes,Yes
PRF02070,EMP01015,2026-H1,3,64.1,No,Yes
PRF02071,EMP02926,2024-H1,3,56.4,Yes,No
PRF02072,EMP01484,2025-H2,3,95.1,No,No
PRF02073,EMP01856,2024-H2,5,42.3,No,No
PRF02074,EMP01457,2025-H2,4,84.9,No,Yes
PRF02075,EMP01792,2025-H2,4,99.6,No,Yes
PRF02076,EMP03130,2024-H1,,83.0,No,Yes
PRF02077,EMP01162,2024-H1,4,48.7,No,Yes
PRF02078,EMP02681,2026-H1,,60.9,No,Yes
PRF02079,EMP00426,2026-H1,4,87.9,No,Yes
PRF02080,EMP02242,2025-H1,4,73.9,No,Yes
PRF02081,EMP00671,2024-H1,5,63.9,No,Yes
PRF02082,EMP01931,2024-H2,4,72.3,No,No
PRF02083,EMP00309,2024-H2,1,42.9,No,No
PRF02084,EMP01934,2026-H1,3,50.5,No,Yes
PRF02085,EMP00088,2025-H1,3,84.6,No,Yes
PRF02086,EMP00559,2026-H1,4,73.2,Yes,No
PRF02087,EMP00627,2025-H2,3,66.3,No,No
PRF02088,EMP00785,2025-H1,3,99.3,No,Yes
PRF02089,EMP00048,2025-H1,3,97.0,No,No
PRF02090,EMP00210,2024-H2,4,58.8,No,Yes
PRF02091,EMP02322,2024-H1,,86.9,Yes,No
PRF02092,EMP92272,2024-H2,2,66.9,No,No
PRF02093,EMP03048,2025-H1,4,78.8,No,Yes
PRF02094,EMP01664,2025-H2,3,69.9,No,No
PRF02095,EMP02653,2026-H1,1,41.8,Yes,No
PRF02096,EMP00891,2025-H2,2,66.3,No,No
PRF02097,EMP01037,2025-H2,4,50.2,Yes,No
PRF02098,EMP02540,2024-H1,3,60.3,No,No
PRF02099,EMP01784,2026-H1,4,75.6,No,No
PRF02100,EMP02112,2024-H1,5,47.9,No,Yes
PRF02101,EMP00448,2024-H2,3,71.5,No,No
PRF02102,EMP01371,2026-H1,4,51.9,No,Yes
PRF02103,EMP02389,2024-H1,3,47.3,No,Yes
PRF02104,EMP00448,2025-H2,5,52.1,No,Yes
PRF02105,EMP01732,2025-H2,4,67.1,No,No
PRF02106,EMP02081,2024-H2,5,71.8,No,No
PRF02107,EMP02951,2024-H2,1,99.9,Yes,No
PRF02108,EMP01837,2024-H1,,87.5,No,Yes
PRF02109,EMP02813,2024-H2,4,98.2,Yes,Yes
PRF02110,EMP01996,2024-H1,5,86.1,No,Yes
PRF02111,EMP02084,2024-H1,4,41.9,No,No
PRF02112,EMP00183,2026-H1,4,97.7,No,Yes
PRF02113,EMP00705,2025-H1,4,67.8,No,No
PRF02114,EMP01838,2025-H1,4,53.3,No,Yes
PRF02115,EMP00996,2026-H1,5,67.7,No,No
PRF02116,EMP01335,2025-H1,3,70.0,Yes,Yes
PRF02117,EMP01545,2026-H1,5,64.1,No,Yes
PRF02118,EMP02240,2026-H1,,87.8,Yes,Yes
PRF02119,EMP02240,2026-H1,1,45.4,No,No
PRF02120,EMP00908,2025-H1,2,94.6,No,Yes
PRF02121,EMP02485,2026-H1,2,90.1,No,Yes
PRF02122,EMP02549,2025-H1,3,44.3,No,No
PRF02123,EMP01528,2025-H1,4,99.1,No,No
PRF02124,EMP01362,2025-H1,4,76.7,No,Yes
PRF02125,EMP00830,2024-H1,4,45.8,No,Yes
PRF02126,EMP01177,2024-H1,3,60.3,No,Yes
PRF02127,EMP02451,2026-H1,3,51.3,Yes,No
PRF02128,EMP02381,2024-H2,3,54.4,Yes,No
PRF02129,EMP02686,2024-H1,4,67.5,Yes,No
PRF02130,EMP00217,2025-H2,3,55.2,No,Yes
PRF02131,EMP00582,2025-H1,3,97.1,No,Yes
PRF02132,EMP02979,2024-H1,4,81.2,No,Yes
PRF02133,EMP02983,2024-H2,4,99.3,No,Yes
PRF02134,EMP03056,2024-H1,4,65.4,No,No
PRF02135,EMP02206,2024-H2,4,86.3,No,No
PRF02136,EMP02865,2025-H2,5,75.6,No,Yes
PRF02137,EMP02990,2024-H1,,99.9,No,No
PRF02138,EMP00451,2026-H1,4,96.1,Yes,No
PRF02139,EMP02736,2025-H1,4,56.1,No,No
PRF02140,EMP00700,2024-H1,4,48.1,No,No
PRF02141,EMP01231,2025-H1,3,44.4,No,Yes
PRF02142,EMP00145,2025-H2,5,43.5,Yes,Yes
PRF02143,EMP01362,2026-H1,4,40.2,No,Yes
PRF02144,EMP02652,2024-H2,,48.2,No,No
PRF02145,EMP02724,2024-H2,4,94.1,Yes,No
PRF02146,EMP02652,2025-H2,4,99.8,No,No
PRF02147,EMP01867,2026-H1,4,50.5,No,No
PRF02148,EMP93588,2024-H1,3,47.7,No,No
PRF02149,EMP02043,2024-H1,4,7.4,No,Yes
PRF02150,EMP00968,2025-H2,3,53.3,No,No
PRF02151,EMP01640,2026-H1,,48.7,No,No
PRF02152,EMP00219,2026-H1,3,60.6,No,Yes
PRF02153,EMP00415,2025-H1,4,87.5,Yes,No
PRF02154,EMP02516,2024-H1,3,70.5,No,No
PRF02155,EMP01669,2024-H1,3,60.9,No,No
PRF02156,EMP01942,2026-H1,2,43.6,No,No
PRF02157,EMP03100,2026-H1,4,44.9,No,No
PRF02158,EMP00746,2024-H1,4,41.2,No,Yes
PRF02159,EMP01847,2024-H2,4,92.6,No,No
PRF02160,EMP00377,2025-H2,4,68.8,No,Yes
PRF02161,EMP01622,2024-H1,3,86.5,No,Yes
PRF02162,EMP01816,2025-H2,4,67.9,No,No
PRF02163,EMP01190,2025-H1,3,58.4,Yes,Yes
PRF02164,EMP00908,2025-H2,4,46.1,No,Yes
PRF02165,EMP00473,2025-H2,4,50.7,No,No
PRF02166,EMP00240,2025-H2,5,44.3,Yes,No
PRF02167,EMP02133,2024-H1,3,84.9,No,Yes
PRF02168,EMP01416,2026-H1,3,40.6,Yes,No
PRF02169,EMP02667,2024-H2,4,49.0,No,No
PRF02170,EMP01015,2024-H1,4,92.7,No,No
PRF02171,EMP02710,2025-H2,1,79.6,No,No
PRF02172,EMP02559,2025-H2,3,45.5,No,No
PRF02173,EMP02111,2026-H1,1,75.5,Yes,Yes
PRF02174,EMP01410,2025-H2,3,86.8,No,No
PRF02175,EMP01870,2025-H1,5,62.2,No,Yes
PRF02176,EMP02342,2025-H2,5,50.4,No,No
PRF02177,EMP01680,2026-H1,4,71.2,No,No
PRF02178,EMP02534,2024-H1,4,47.1,No,No
PRF02179,EMP01754,2024-H1,5,68.9,No,No
PRF02180,EMP02262,2025-H2,3,86.0,No,No
PRF02181,EMP02652,2024-H2,3,88.7,No,No
PRF02182,EMP01805,2025-H1,4,70.3,No,No
PRF02183,EMP01203,2024-H1,3,92.6,No,No
PRF02184,EMP01899,2024-H2,4,87.8,Yes,Yes
PRF02185,EMP00279,2026-H1,5,42.2,No,Yes
PRF02186,EMP01252,2024-H1,3,88.7,No,Yes
PRF02187,EMP02183,2025-H2,3,53.3,Yes,No
PRF02188,EMP03098,2026-H1,4,44.5,Yes,Yes
PRF02189,EMP00934,2024-H1,3,43.1,No,No
PRF02190,EMP03154,2026-H1,4,53.8,No,Yes
PRF02191,EMP02926,2024-H2,,77.3,Yes,Yes
PRF02192,EMP01073,2024-H2,3,40.2,No,Yes
PRF02193,EMP02952,2024-H1,5,98.0,No,Yes
PRF02194,EMP02574,2025-H2,4,51.4,No,No
PRF02195,EMP02952,2024-H2,5,48.7,No,Yes
PRF02196,EMP03063,2024-H1,4,89.5,No,Yes
PRF02197,EMP00053,2024-H1,3,68.3,No,Yes
PRF02198,EMP01871,2024-H1,5,55.0,No,Yes
PRF02199,EMP01978,2024-H2,4,64.8,No,No
PRF02200,EMP02919,2026-H1,3,71.3,Yes,Yes
PRF02201,EMP01447,2025-H2,3,61.6,No,Yes
PRF02202,EMP02205,2024-H2,3,59.1,No,No
PRF02203,EMP01858,2026-H1,1,65.3,No,No
PRF02204,EMP02520,2024-H1,5,69.0,No,No
PRF02205,EMP01637,2024-H1,3,50.2,Yes,No
PRF02206,EMP00677,2025-H2,3,45.5,No,Yes
PRF02207,EMP00084,2024-H1,,82.8,Yes,No
PRF02208,EMP01323,2024-H2,4,58.1,No,No
PRF02209,EMP02152,2024-H1,4,50.6,No,Yes
PRF02210,EMP00809,2026-H1,4,54.4,Yes,No
PRF02211,EMP01358,2024-H2,3,93.8,No,No
PRF02212,EMP01393,2024-H1,4,54.5,No,Yes
PRF02213,EMP02156,2025-H2,3,66.2,No,No
PRF02214,EMP01538,2025-H2,3,41.5,No,No
PRF02215,EMP01482,2025-H1,4,70.3,Yes,No
PRF02216,EMP00433,2025-H1,4,91.8,No,No
PRF02217,EMP01344,2026-H1,3,46.0,No,No
PRF02218,EMP03062,2025-H1,3,99.7,Yes,Yes
PRF02219,EMP00344,2025-H2,2,96.8,Yes,No
PRF02220,EMP02876,2024-H2,3,77.4,No,Yes
PRF02221,EMP03051,2026-H1,4,91.2,No,Yes
PRF02222,EMP00917,2025-H1,4,73.6,No,No
PRF02223,EMP01721,2025-H2,5,87.0,No,Yes
PRF02224,EMP00016,2024-H1,3,97.4,No,Yes
PRF02225,EMP00632,2024-H1,4,68.2,No,No
PRF02226,EMP01228,2026-H1,3,95.4,No,Yes
PRF02227,EMP02198,2025-H2,5,91.0,No,No
PRF02228,EMP01675,2024-H1,4,79.0,No,No
PRF02229,EMP00719,2026-H1,3,52.7,No,No
PRF02230,EMP00480,2024-H1,3,41.0,No,Yes
PRF02231,EMP00928,2024-H1,5,55.0,No,No
PRF02232,EMP00542,2026-H1,4,54.3,No,No
PRF02233,EMP00197,2026-H1,5,45.0,No,Yes
PRF02234,EMP02026,2025-H2,1,67.2,No,Yes
PRF02235,EMP00558,2024-H1,2,50.4,No,Yes
PRF02236,EMP02713,2024-H1,3,59.2,No,Yes
PRF02237,EMP02525,2024-H1,3,44.9,No,No
PRF02238,EMP02558,2024-H1,4,92.3,No,No
PRF02239,EMP02798,2025-H1,4,63.0,Yes,No
PRF02240,EMP01713,2025-H2,4,84.1,No,No
PRF02241,EMP02877,2026-H1,4,45.6,No,No
PRF02242,EMP01625,2024-H1,3,58.4,No,Yes
PRF02243,EMP00913,2024-H1,3,73.3,Yes,Yes
PRF02244,EMP02519,2026-H1,4,88.7,No,No
PRF02245,EMP02455,2025-H2,1,52.9,No,No
PRF02246,EMP91571,2025-H1,2,51.9,Yes,Yes
PRF02247,EMP01652,2024-H1,3,81.0,No,No
PRF02248,EMP01422,2024-H1,4,74.1,Yes,Yes
PRF02249,EMP01890,2025-H2,4,89.0,No,Yes
PRF02250,EMP01791,2024-H2,4,80.1,Yes,Yes
PRF02251,EMP02715,2025-H1,3,48.0,No,No
PRF02252,EMP01235,2024-H1,4,55.3,No,Yes
PRF02253,EMP02686,2024-H2,4,46.2,No,Yes
PRF02254,EMP00937,2025-H1,5,70.6,No,No
PRF02255,EMP00959,2024-H2,4,97.4,No,No
PRF02256,EMP00747,2025-H1,5,45.8,No,Yes
PRF02257,EMP02208,2024-H2,3,97.2,No,Yes
PRF02258,EMP02756,2025-H2,4,89.2,No,No
PRF02259,EMP01940,2026-H1,3,99.5,No,No
PRF02260,EMP01245,2024-H2,5,52.7,Yes,Yes
PRF02261,EMP02045,2025-H2,5,65.3,No,No
PRF02262,EMP00704,2024-H1,4,61.1,No,Yes
PRF02263,EMP02557,2025-H2,4,68.4,Yes,Yes
PRF02264,EMP02735,2026-H1,4,44.4,No,Yes
PRF02265,EMP00478,2026-H1,4,68.2,No,No
PRF02266,EMP01829,2025-H1,3,53.3,No,Yes
PRF02267,EMP02685,2024-H2,3,62.5,Yes,No
PRF02268,EMP02072,2025-H2,4,97.7,No,Yes
PRF02269,EMP02393,2024-H2,3,89.1,No,No
PRF02270,EMP02444,2024-H2,1,98.5,No,No
PRF02271,EMP02793,2025-H2,5,41.6,Yes,No
PRF02272,EMP00530,2026-H1,5,82.8,Yes,Yes
PRF02273,EMP01123,2026-H1,3,43.5,No,No
PRF02274,EMP00560,2024-H2,3,60.7,No,Yes
PRF02275,EMP01863,2025-H1,3,74.0,No,No
PRF02276,EMP02532,2026-H1,4,97.1,Yes,Yes
PRF02277,EMP01178,2024-H1,2,67.0,No,Yes
PRF02278,EMP01198,2025-H1,4,42.9,No,Yes
PRF02279,EMP02396,2025-H1,3,57.2,No,No
PRF02280,EMP00841,2024-H1,5,57.1,No,Yes
PRF02281,EMP00026,2025-H1,2,66.3,No,No
PRF02282,EMP00410,2025-H1,5,90.7,Yes,No
PRF02283,EMP02760,2024-H2,2,75.9,No,No
PRF02284,EMP02439,2024-H2,3,48.7,Yes,Yes
PRF02285,EMP01582,2026-H1,4,81.3,No,No
PRF02286,EMP00667,2024-H1,4,78.4,No,Yes
PRF02287,EMP02195,2025-H1,4,82.4,No,No
PRF02288,EMP00230,2024-H1,3,66.6,No,Yes
PRF02289,EMP01667,2025-H1,2,77.5,No,No
PRF02290,EMP00686,2025-H2,5,54.8,No,No
PRF02291,EMP00222,2026-H1,1,92.8,No,No
PRF02292,EMP00835,2024-H1,5,62.7,No,Yes
PRF02293,EMP01727,2026-H1,5,47.2,No,Yes
PRF02294,EMP02147,2024-H2,5,69.5,No,Yes
PRF02295,EMP00617,2025-H1,1,61.5,No,Yes
PRF02296,EMP01901,2025-H1,3,76.1,No,No
PRF02297,EMP01038,2025-H2,4,77.7,No,Yes
PRF02298,EMP02904,2025-H2,3,77.0,No,No
PRF02299,EMP00818,2024-H2,4,1.6,No,Yes
PRF02300,EMP02532,2025-H1,5,84.6,No,Yes
PRF02301,EMP02562,2025-H1,4,72.1,No,No
PRF02302,EMP02942,2025-H1,3,83.0,No,Yes
PRF02303,EMP00209,2024-H2,5,68.4,Yes,Yes
PRF02304,EMP02039,2025-H2,5,59.9,No,Yes
PRF02305,EMP02334,2025-H2,4,56.4,No,No
PRF02306,EMP00455,2024-H2,4,46.6,No,No
PRF02307,EMP01742,2025-H2,3,85.4,No,No
PRF02308,EMP00184,2025-H2,4,68.3,Yes,Yes
PRF02309,EMP00266,2024-H1,3,99.6,No,Yes
PRF02310,EMP01502,2024-H1,,75.5,No,No
PRF02311,EMP02326,2026-H1,4,94.9,No,Yes
PRF02312,EMP01260,2025-H1,3,81.0,No,No
PRF02313,EMP01960,2025-H2,,65.9,Yes,Yes
PRF02314,EMP02288,2024-H1,4,86.0,No,No
PRF02315,EMP01870,2025-H1,4,49.2,No,Yes
PRF02316,EMP00851,2024-H1,4,73.6,Yes,Yes
PRF02317,EMP00611,2025-H2,4,64.1,No,No
PRF02318,EMP00744,2024-H1,4,49.7,No,Yes
PRF02319,EMP01534,2025-H2,3,51.6,No,Yes
PRF02320,EMP02233,2024-H2,1,52.9,No,Yes
PRF02321,EMP00212,2025-H1,4,83.9,No,No
PRF02322,EMP02026,2025-H2,4,95.8,No,No
PRF02323,EMP00843,2025-H1,1,91.6,No,Yes
PRF02324,EMP00709,2025-H2,2,43.6,No,Yes
PRF02325,EMP00361,2026-H1,3,95.2,No,No
PRF02326,EMP00911,2025-H2,4,50.2,No,No
PRF02327,EMP00832,2025-H1,1,45.8,No,Yes
PRF02328,EMP00937,2024-H2,4,61.1,Yes,Yes
PRF02329,EMP02969,2025-H2,3,64.4,No,Yes
PRF02330,EMP02801,2026-H1,4,61.0,No,No
PRF02331,EMP02242,2026-H1,5,87.8,No,No
PRF02332,EMP03073,2026-H1,3,92.1,No,No
PRF02333,EMP02901,2024-H2,4,87.9,No,Yes
PRF02334,EMP01581,2026-H1,3,78.3,No,No
PRF02335,EMP92421,2025-H2,4,71.5,No,Yes
PRF02336,EMP01114,2024-H1,3,89.2,Yes,Yes
PRF02337,EMP93197,2024-H1,3,62.7,No,Yes
PRF02338,EMP03036,2025-H2,4,49.1,No,No
PRF02339,EMP01256,2024-H1,5,48.4,No,Yes
PRF02340,EMP01373,2025-H1,3,99.3,No,No
PRF02341,EMP02930,2025-H1,4,80.8,No,Yes
PRF02342,EMP01455,2024-H1,4,42.1,No,Yes
PRF02343,EMP92730,2024-H1,2,94.1,No,Yes
PRF02344,EMP01554,2024-H1,5,88.6,No,No
PRF02345,EMP02529,2025-H1,1,83.2,No,Yes
PRF02346,EMP01485,2025-H2,1,44.5,No,Yes
